"","algorithm","iomode","image","nthreads","imsize","task_clock","context_switches","cpu_migrations","page_faults","time_elapsed"
"2987","seq","withoutIO","seahorse",1,4096,25819.390389,45,0,46,25.820518649
"2988","seq","withoutIO","seahorse",1,4096,25817.635378,46,0,46,25.818732549
"2989","seq","withoutIO","seahorse",1,4096,25351.423296,44,0,45,25.35257626
"2990","seq","withoutIO","seahorse",1,4096,25211.090775,44,0,44,25.212203645
"2991","seq","withoutIO","seahorse",1,8192,102792.128707,180,0,46,102.795636395
"2992","seq","withoutIO","seahorse",1,8192,102932.518893,180,0,45,102.935718354
"2993","seq","withoutIO","seahorse",1,8192,102554.698624,181,0,46,102.557993949
"2994","seq","withoutIO","seahorse",1,8192,103795.327529,182,0,46,103.798451403
"2995","seq","withoutIO","seahorse",1,8192,103526.205567,181,0,46,103.5290265
"2996","seq","withoutIO","seahorse",1,8192,103955.750584,182,0,45,103.959095116
"2997","seq","withoutIO","seahorse",1,8192,101317.982755,178,0,44,101.320819255
"2998","seq","withoutIO","seahorse",1,8192,102328.901154,179,0,46,102.331863838
"2999","seq","withoutIO","seahorse",1,8192,100789.386242,176,0,46,100.792244565
"3000","seq","withoutIO","seahorse",1,8192,100218.745438,175,0,46,100.22138437
"3001","omp","withoutIO","seahorse",1,16,0.755682,0,0,61,0.001002208
"3002","omp","withoutIO","seahorse",1,16,0.794874,0,0,61,0.000981786
"3003","omp","withoutIO","seahorse",1,16,0.740602,0,0,61,0.000973962
"3004","omp","withoutIO","seahorse",1,16,0.754017,0,0,61,0.000980456
"3005","omp","withoutIO","seahorse",1,16,0.690217,0,0,59,0.000882832
"3006","omp","withoutIO","seahorse",1,16,0.719377,0,0,60,0.000918476
"3007","omp","withoutIO","seahorse",1,16,0.764775,0,0,60,0.00097159
"3008","omp","withoutIO","seahorse",1,16,0.681106,1,0,61,0.000888691
"3009","omp","withoutIO","seahorse",1,16,0.715233,0,0,61,0.000909936
"3010","omp","withoutIO","seahorse",1,16,0.689824,0,0,61,0.000888132
"3011","omp","withoutIO","seahorse",1,32,2.032355,0,0,58,0.002229796
"3012","omp","withoutIO","seahorse",1,32,2.00284,0,0,60,0.002199172
"3013","omp","withoutIO","seahorse",1,32,1.839279,0,0,60,0.002046765
"3014","omp","withoutIO","seahorse",1,32,1.963544,0,0,60,0.002250928
"3015","omp","withoutIO","seahorse",1,32,1.875061,0,0,60,0.002090784
"3016","omp","withoutIO","seahorse",1,32,1.894872,0,0,61,0.002158686
"3017","omp","withoutIO","seahorse",1,32,1.927262,0,0,59,0.002131736
"3018","omp","withoutIO","seahorse",1,32,1.948425,0,0,60,0.002167238
"3019","omp","withoutIO","seahorse",1,32,1.967766,0,0,60,0.002179682
"3020","omp","withoutIO","seahorse",1,32,1.819054,0,0,60,0.00204342
"3021","omp","withoutIO","seahorse",1,64,6.587649,0,0,61,0.00680611
"3022","omp","withoutIO","seahorse",1,64,6.610082,0,0,61,0.006820732
"3023","omp","withoutIO","seahorse",1,64,6.697065,1,0,60,0.006948345
"3024","omp","withoutIO","seahorse",1,64,6.562047,0,0,61,0.006809405
"3025","omp","withoutIO","seahorse",1,64,6.489143,0,0,60,0.006700909
"3026","omp","withoutIO","seahorse",1,64,6.489252,0,0,60,0.006727403
"3027","omp","withoutIO","seahorse",1,64,6.876757,0,0,61,0.007106249
"3028","omp","withoutIO","seahorse",1,64,6.618121,0,0,61,0.006829955
"3029","omp","withoutIO","seahorse",1,64,6.5591,0,0,61,0.006794379
"3030","omp","withoutIO","seahorse",1,64,6.288162,0,0,61,0.006499846
"3031","omp","withoutIO","seahorse",1,128,24.750333,0,0,61,0.025006031
"3032","omp","withoutIO","seahorse",1,128,24.429455,0,0,61,0.024712472
"3033","omp","withoutIO","seahorse",1,128,25.048324,0,0,60,0.025344452
"3034","omp","withoutIO","seahorse",1,128,25.904941,0,0,61,0.026201299
"3035","omp","withoutIO","seahorse",1,128,25.736422,0,0,60,0.02598442
"3036","omp","withoutIO","seahorse",1,128,25.5493,0,0,60,0.025840569
"3037","omp","withoutIO","seahorse",1,128,26.571017,0,0,60,0.026840851
"3038","omp","withoutIO","seahorse",1,128,26.406028,0,0,61,0.026714611
"3039","omp","withoutIO","seahorse",1,128,26.131627,0,0,60,0.026482992
"3040","omp","withoutIO","seahorse",1,128,26.260183,0,0,61,0.026550261
"3041","omp","withoutIO","seahorse",1,256,105.515038,0,0,61,0.105839042
"3042","omp","withoutIO","seahorse",1,256,103.085529,0,0,60,0.103413745
"3043","omp","withoutIO","seahorse",1,256,103.456107,0,0,59,0.103796853
"3044","omp","withoutIO","seahorse",1,256,103.383569,0,0,60,0.103700038
"3045","omp","withoutIO","seahorse",1,256,103.309488,0,0,60,0.103626686
"3046","omp","withoutIO","seahorse",1,256,105.537692,0,0,60,0.105860184
"3047","omp","withoutIO","seahorse",1,256,103.224482,2,0,61,0.103552412
"3048","omp","withoutIO","seahorse",1,256,103.534692,1,0,60,0.103846958
"3049","omp","withoutIO","seahorse",1,256,103.711516,0,0,58,0.104048849
"3050","omp","withoutIO","seahorse",1,256,104.903932,1,0,61,0.105240384
"3051","omp","withoutIO","seahorse",1,512,412.138731,0,1,58,0.412524362
"3052","omp","withoutIO","seahorse",1,512,387.38977,1,1,58,0.387741543
"3053","omp","withoutIO","seahorse",1,512,396.840224,2,0,61,0.397204014
"3054","omp","withoutIO","seahorse",1,512,379.65235,0,0,61,0.380027748
"3055","omp","withoutIO","seahorse",1,512,394.852456,0,0,58,0.395152547
"3056","omp","withoutIO","seahorse",1,512,415.561586,2,1,60,0.415949558
"3057","omp","withoutIO","seahorse",1,512,414.584818,0,1,61,0.41490057
"3058","omp","withoutIO","seahorse",1,512,411.067683,0,0,61,0.411432994
"3059","omp","withoutIO","seahorse",1,512,413.249998,2,0,61,0.413646826
"3060","omp","withoutIO","seahorse",1,512,414.897478,0,0,60,0.415285982
"3061","omp","withoutIO","seahorse",1,1024,1647.425349,4,0,61,1.647865259
"3062","omp","withoutIO","seahorse",1,1024,1542.731678,4,0,58,1.543131401
"3063","omp","withoutIO","seahorse",1,1024,1580.403905,3,0,60,1.580751014
"3064","omp","withoutIO","seahorse",1,1024,1587.75676,1,0,61,1.588117554
"3065","omp","withoutIO","seahorse",1,1024,1547.390956,3,0,60,1.547786645
"3066","omp","withoutIO","seahorse",1,1024,1626.367335,2,0,60,1.62676891
"3067","omp","withoutIO","seahorse",1,1024,1571.824279,2,0,61,1.572237426
"3068","omp","withoutIO","seahorse",1,1024,1551.075546,3,1,60,1.551459147
"3069","omp","withoutIO","seahorse",1,1024,1579.799023,4,0,60,1.580219198
"3070","omp","withoutIO","seahorse",1,1024,1564.169374,3,0,61,1.564649128
"3071","omp","withoutIO","seahorse",1,2048,6207.190588,11,0,59,6.207712278
"3072","omp","withoutIO","seahorse",1,2048,6223.757383,10,0,60,6.224268069
"3073","omp","withoutIO","seahorse",1,2048,6147.933951,11,0,60,6.148449181
"3074","omp","withoutIO","seahorse",1,2048,6235.584574,11,0,61,6.236147273
"3075","omp","withoutIO","seahorse",1,2048,6275.053064,11,0,60,6.275555589
"3076","omp","withoutIO","seahorse",1,2048,6223.476969,10,0,61,6.22391682
"3077","omp","withoutIO","seahorse",1,2048,6261.544462,10,0,61,6.262010238
"3078","omp","withoutIO","seahorse",1,2048,6197.663004,11,0,58,6.198112518
"3079","omp","withoutIO","seahorse",1,2048,6170.977762,11,0,61,6.171497241
"3080","omp","withoutIO","seahorse",1,2048,6099.558416,10,0,60,6.099980123
"3081","omp","withoutIO","seahorse",1,4096,24969.825192,44,0,60,24.970707502
"3082","omp","withoutIO","seahorse",1,4096,25081.356006,44,0,60,25.082214229
"3083","omp","withoutIO","seahorse",1,4096,24963.677591,43,0,60,24.964565359
"3084","omp","withoutIO","seahorse",1,4096,25106.715265,43,0,60,25.107555608
"3085","omp","withoutIO","seahorse",1,4096,25466.464995,45,0,61,25.467474584
"3086","omp","withoutIO","seahorse",1,4096,24526.188256,42,0,58,24.527059805
"3087","omp","withoutIO","seahorse",1,4096,24905.033419,43,0,59,24.905882328
"3088","omp","withoutIO","seahorse",1,4096,24969.996701,43,0,60,24.970834868
"3089","omp","withoutIO","seahorse",1,4096,25082.565826,45,0,61,25.083511304
"3090","omp","withoutIO","seahorse",1,4096,24882.101055,42,0,60,24.882980904
"3091","omp","withoutIO","seahorse",1,8192,99126.008723,174,0,60,99.128386914
"3092","omp","withoutIO","seahorse",1,8192,98559.386126,173,0,60,98.561788848
"3093","omp","withoutIO","seahorse",1,8192,99390.532225,174,0,59,99.39290162
"3094","omp","withoutIO","seahorse",1,8192,97611.390906,170,2,61,97.614084645
"3095","omp","withoutIO","seahorse",1,8192,98670.732338,171,0,60,98.673251801
"3096","omp","withoutIO","seahorse",1,8192,99030.868605,173,1,61,99.033234428
"3097","omp","withoutIO","seahorse",1,8192,100253.351635,175,0,61,100.256056094
"3098","omp","withoutIO","seahorse",1,8192,99240.552735,174,0,60,99.243110722
"3099","omp","withoutIO","seahorse",1,8192,97643.661765,172,0,60,97.646277005
"3100","omp","withoutIO","seahorse",1,8192,100943.169272,177,0,60,100.94591905
"3101","omp","withoutIO","seahorse",2,16,0.913125,0,1,62,0.000893697
"3102","omp","withoutIO","seahorse",2,16,0.870008,0,1,63,0.000847448
"3103","omp","withoutIO","seahorse",2,16,0.900997,0,1,63,0.00086989
"3104","omp","withoutIO","seahorse",2,16,0.856665,0,1,62,0.000830955
"3105","omp","withoutIO","seahorse",2,16,0.97429,0,1,62,0.000961995
"3106","omp","withoutIO","seahorse",2,16,1.002964,0,1,62,0.001007066
"3107","omp","withoutIO","seahorse",2,16,1.000808,0,1,61,0.001011704
"3108","omp","withoutIO","seahorse",2,16,0.932158,0,1,60,0.000954232
"3109","omp","withoutIO","seahorse",2,16,0.829417,0,1,62,0.000814046
"3110","omp","withoutIO","seahorse",2,16,0.791827,0,1,62,0.000792389
"3111","omp","withoutIO","seahorse",2,32,2.070369,0,1,63,0.00144311
"3112","omp","withoutIO","seahorse",2,32,2.054243,0,1,63,0.001439077
"3113","omp","withoutIO","seahorse",2,32,2.053579,0,1,62,0.001432498
"3114","omp","withoutIO","seahorse",2,32,2.03333,0,1,62,0.001410881
"3115","omp","withoutIO","seahorse",2,32,2.020497,0,1,60,0.001399431
"3116","omp","withoutIO","seahorse",2,32,2.132463,0,1,63,0.001438881
"3117","omp","withoutIO","seahorse",2,32,2.043867,0,1,59,0.00142028
"3118","omp","withoutIO","seahorse",2,32,2.096763,0,1,59,0.001443805
"3119","omp","withoutIO","seahorse",2,32,2.160326,0,1,63,0.001536719
"3120","omp","withoutIO","seahorse",2,32,2.034393,0,1,62,0.001418944
"3121","omp","withoutIO","seahorse",2,64,7.508306,0,1,63,0.004196967
"3122","omp","withoutIO","seahorse",2,64,6.912915,0,1,62,0.003904282
"3123","omp","withoutIO","seahorse",2,64,6.914101,0,1,63,0.003886467
"3124","omp","withoutIO","seahorse",2,64,6.942535,0,1,63,0.003907066
"3125","omp","withoutIO","seahorse",2,64,7.164642,0,1,63,0.003993526
"3126","omp","withoutIO","seahorse",2,64,7.018378,0,1,61,0.003956954
"3127","omp","withoutIO","seahorse",2,64,6.897098,0,1,63,0.003894281
"3128","omp","withoutIO","seahorse",2,64,6.868884,0,1,61,0.00383454
"3129","omp","withoutIO","seahorse",2,64,6.856101,0,1,63,0.003847261
"3130","omp","withoutIO","seahorse",2,64,6.916763,0,1,63,0.003924918
"3131","omp","withoutIO","seahorse",2,128,26.529939,0,1,60,0.013736729
"3132","omp","withoutIO","seahorse",2,128,26.345731,0,1,63,0.013760853
"3133","omp","withoutIO","seahorse",2,128,26.407245,0,1,63,0.013872793
"3134","omp","withoutIO","seahorse",2,128,26.528852,0,1,62,0.01392526
"3135","omp","withoutIO","seahorse",2,128,26.57346,0,1,63,0.013930494
"3136","omp","withoutIO","seahorse",2,128,27.118659,0,1,62,0.014219142
"3137","omp","withoutIO","seahorse",2,128,26.544345,0,1,62,0.013821119
"3138","omp","withoutIO","seahorse",2,128,26.022439,0,1,61,0.013540972
"3139","omp","withoutIO","seahorse",2,128,26.181859,0,1,61,0.013630566
"3140","omp","withoutIO","seahorse",2,128,26.228363,1,1,62,0.013698976
"3141","omp","withoutIO","seahorse",2,256,103.520044,1,1,61,0.05229615
"3142","omp","withoutIO","seahorse",2,256,102.969675,0,1,62,0.052016114
"3143","omp","withoutIO","seahorse",2,256,104.815538,0,1,63,0.053047549
"3144","omp","withoutIO","seahorse",2,256,108.092433,0,1,63,0.054690316
"3145","omp","withoutIO","seahorse",2,256,105.285187,0,1,60,0.053230445
"3146","omp","withoutIO","seahorse",2,256,104.541794,0,1,62,0.052904818
"3147","omp","withoutIO","seahorse",2,256,106.52827,0,1,63,0.053962825
"3148","omp","withoutIO","seahorse",2,256,103.39523,0,1,63,0.052304893
"3149","omp","withoutIO","seahorse",2,256,105.834525,0,1,60,0.053578693
"3150","omp","withoutIO","seahorse",2,256,103.931884,1,1,61,0.052611166
"3151","omp","withoutIO","seahorse",2,512,413.586127,0,1,62,0.207434121
"3152","omp","withoutIO","seahorse",2,512,412.699982,1,1,63,0.206942743
"3153","omp","withoutIO","seahorse",2,512,427.499591,0,1,63,0.214440506
"3154","omp","withoutIO","seahorse",2,512,411.538533,0,1,62,0.206402094
"3155","omp","withoutIO","seahorse",2,512,413.463097,1,1,63,0.207365301
"3156","omp","withoutIO","seahorse",2,512,429.866971,1,1,63,0.215570281
"3157","omp","withoutIO","seahorse",2,512,424.551764,4,1,63,0.212921847
"3158","omp","withoutIO","seahorse",2,512,415.466378,0,1,61,0.208439687
"3159","omp","withoutIO","seahorse",2,512,421.917606,1,1,60,0.211635535
"3160","omp","withoutIO","seahorse",2,512,418.924522,3,1,62,0.210168915
"3161","omp","withoutIO","seahorse",2,1024,1651.675593,5,1,62,0.826493367
"3162","omp","withoutIO","seahorse",2,1024,1656.736103,5,1,63,0.829122201
"3163","omp","withoutIO","seahorse",2,1024,1642.741055,1,1,61,0.822021197
"3164","omp","withoutIO","seahorse",2,1024,1646.288159,5,1,61,0.823781511
"3165","omp","withoutIO","seahorse",2,1024,1629.339421,4,1,60,0.815298944
"3166","omp","withoutIO","seahorse",2,1024,1650.118797,1,1,63,0.825652431
"3167","omp","withoutIO","seahorse",2,1024,1642.651137,5,1,63,0.82195369
"3168","omp","withoutIO","seahorse",2,1024,1647.181911,4,1,62,0.824285277
"3169","omp","withoutIO","seahorse",2,1024,1651.223054,3,1,63,0.826156458
"3170","omp","withoutIO","seahorse",2,1024,1663.802679,5,1,63,0.832504291
"3171","omp","withoutIO","seahorse",2,2048,6619.532664,18,1,61,3.310537605
"3172","omp","withoutIO","seahorse",2,2048,6666.883795,13,1,62,3.334313478
"3173","omp","withoutIO","seahorse",2,2048,6310.442639,16,1,62,3.155903419
"3174","omp","withoutIO","seahorse",2,2048,6668.153927,17,1,62,3.33473483
"3175","omp","withoutIO","seahorse",2,2048,6670.74875,14,1,63,3.336407902
"3176","omp","withoutIO","seahorse",2,2048,6437.552879,15,1,61,3.219439921
"3177","omp","withoutIO","seahorse",2,2048,6630.313749,17,1,63,3.315793971
"3178","omp","withoutIO","seahorse",2,2048,6682.084664,15,1,63,3.341701957
"3179","omp","withoutIO","seahorse",2,2048,6519.537657,14,1,62,3.260512914
"3180","omp","withoutIO","seahorse",2,2048,6590.995479,18,1,61,3.29642812
"3181","omp","withoutIO","seahorse",2,4096,26660.163618,62,1,62,13.332148604
"3182","omp","withoutIO","seahorse",2,4096,26448.527634,59,1,63,13.22618184
"3183","omp","withoutIO","seahorse",2,4096,26619.727142,63,1,63,13.31224481
"3184","omp","withoutIO","seahorse",2,4096,26393.959188,62,1,62,13.198316002
"3185","omp","withoutIO","seahorse",2,4096,26276.790263,58,1,62,13.14063754
"3186","omp","withoutIO","seahorse",2,4096,26385.96368,59,1,61,13.194062691
"3187","omp","withoutIO","seahorse",2,4096,26593.305715,62,1,61,13.298508708
"3188","omp","withoutIO","seahorse",2,4096,26580.526866,60,1,62,13.292430231
"3189","omp","withoutIO","seahorse",2,4096,26515.627739,60,1,63,13.258761608
"3190","omp","withoutIO","seahorse",2,4096,26678.844416,61,1,63,13.341414265
"3191","omp","withoutIO","seahorse",2,8192,106153.455507,242,1,63,53.081805697
"3192","omp","withoutIO","seahorse",2,8192,105809.681435,243,1,61,52.909131063
"3193","omp","withoutIO","seahorse",2,8192,105520.119037,237,1,63,52.762184868
"3194","omp","withoutIO","seahorse",2,8192,106205.293051,242,1,62,53.107768813
"3195","omp","withoutIO","seahorse",2,8192,105423.322677,237,1,63,52.714363847
"3196","omp","withoutIO","seahorse",2,8192,106143.622418,237,1,62,53.076615291
"3197","omp","withoutIO","seahorse",2,8192,105735.805765,239,1,61,52.870684384
"3198","omp","withoutIO","seahorse",2,8192,105646.836506,235,1,63,52.825400655
"3199","omp","withoutIO","seahorse",2,8192,105558.897515,241,1,62,52.781639232
"3200","omp","withoutIO","seahorse",2,8192,105699.955947,236,1,63,52.853019233
"3201","omp","withoutIO","seahorse",4,16,1.105042,0,3,66,0.000875757
"3202","omp","withoutIO","seahorse",4,16,1.051054,0,3,67,0.000855238
"3203","omp","withoutIO","seahorse",4,16,1.171973,0,3,67,0.000893442
"3204","omp","withoutIO","seahorse",4,16,1.275538,0,3,67,0.000936767
"3205","omp","withoutIO","seahorse",4,16,1.221984,0,3,66,0.00099929
"3206","omp","withoutIO","seahorse",4,16,1.115677,0,3,66,0.00085705
"3207","omp","withoutIO","seahorse",4,16,1.074732,0,3,67,0.000881935
"3208","omp","withoutIO","seahorse",4,16,1.045711,0,3,67,0.000853715
"3209","omp","withoutIO","seahorse",4,16,1.036851,0,3,66,0.00080526
"3210","omp","withoutIO","seahorse",4,16,1.229236,0,3,66,0.001012175
"3211","omp","withoutIO","seahorse",4,32,2.348047,0,3,66,0.001194307
"3212","omp","withoutIO","seahorse",4,32,2.275242,0,3,66,0.0011428
"3213","omp","withoutIO","seahorse",4,32,2.301738,0,3,66,0.001168776
"3214","omp","withoutIO","seahorse",4,32,2.281715,0,3,67,0.001168762
"3215","omp","withoutIO","seahorse",4,32,2.422401,0,3,66,0.001193953
"3216","omp","withoutIO","seahorse",4,32,2.331348,0,3,64,0.0011434
"3217","omp","withoutIO","seahorse",4,32,2.456403,0,3,65,0.001192769
"3218","omp","withoutIO","seahorse",4,32,2.240394,0,3,66,0.001146331
"3219","omp","withoutIO","seahorse",4,32,2.279091,0,3,64,0.001133174
"3220","omp","withoutIO","seahorse",4,32,2.256236,0,3,66,0.001112578
"3221","omp","withoutIO","seahorse",4,64,7.138098,0,3,66,0.002377758
"3222","omp","withoutIO","seahorse",4,64,7.889518,0,3,66,0.002549468
"3223","omp","withoutIO","seahorse",4,64,7.10376,0,3,66,0.002324419
"3224","omp","withoutIO","seahorse",4,64,7.145192,0,3,66,0.002346667
"3225","omp","withoutIO","seahorse",4,64,7.216862,0,3,67,0.002364257
"3226","omp","withoutIO","seahorse",4,64,7.130871,0,3,66,0.002339339
"3227","omp","withoutIO","seahorse",4,64,7.11923,0,3,66,0.002342045
"3228","omp","withoutIO","seahorse",4,64,7.474515,0,3,66,0.002418867
"3229","omp","withoutIO","seahorse",4,64,7.359763,0,3,63,0.002385062
"3230","omp","withoutIO","seahorse",4,64,7.175356,0,3,67,0.002398055
"3231","omp","withoutIO","seahorse",4,128,26.625848,0,3,67,0.007280921
"3232","omp","withoutIO","seahorse",4,128,26.974282,1,3,66,0.00740633
"3233","omp","withoutIO","seahorse",4,128,26.481003,0,3,67,0.007243914
"3234","omp","withoutIO","seahorse",4,128,26.55627,0,3,66,0.007232932
"3235","omp","withoutIO","seahorse",4,128,26.567297,1,3,67,0.007290113
"3236","omp","withoutIO","seahorse",4,128,26.434908,0,3,65,0.00720399
"3237","omp","withoutIO","seahorse",4,128,26.320647,0,3,66,0.007160495
"3238","omp","withoutIO","seahorse",4,128,26.280339,1,3,66,0.007187752
"3239","omp","withoutIO","seahorse",4,128,26.388934,0,3,66,0.007255514
"3240","omp","withoutIO","seahorse",4,128,26.636203,0,3,67,0.007441076
"3241","omp","withoutIO","seahorse",4,256,103.677647,1,3,66,0.026586312
"3242","omp","withoutIO","seahorse",4,256,102.811508,3,3,67,0.026349342
"3243","omp","withoutIO","seahorse",4,256,103.788384,0,3,67,0.026606222
